시도,시군구,읍면동,총인구수,노인인구수,치과수,치과1개당_노인인구수
경상북도,칠곡군,북삼읍,22447,3531,8,392.3333333333333
경상북도,칠곡군,석적읍,29289,2554,5,425.6666666666667
경상북도,칠곡군,지천면,3658,1871,0,1871.0
경상북도,칠곡군,동명면,4865,2332,1,1166.0
경상북도,칠곡군,가산면,3153,1512,0,1512.0
경상북도,칠곡군,약목면,8448,2943,1,1471.5
경상북도,칠곡군,기산면,2826,1091,0,1091.0
경상북도,예천군,,53879,18639,0,18639.0
경상북도,예천군,예천읍,13476,5066,6,723.7142857142857
경상북도,예천군,호명읍,20971,2404,1,1202.0
경상북도,예천군,용문면,2030,1179,0,1179.0
경상북도,예천군,감천면,2387,1432,0,1432.0
경상북도,예천군,보문면,1510,884,0,884.0
경상북도,예천군,유천면,2382,1090,1,545.0
경상북도,예천군,용궁면,2177,1273,0,1273.0
경상북도,예천군,개포면,1400,910,0,910.0
경상북도,예천군,지보면,2464,1489,0,1489.0
경상북도,예천군,풍양면,2696,1586,0,1586.0
경상북도,예천군,효자면,1154,627,0,627.0
경상북도,예천군,은풍면,1232,699,0,699.0
경상북도,봉화군,,28252,12892,0,12892.0
경상북도,봉화군,봉화읍,8857,3179,3,794.75
경상북도,봉화군,물야면,2825,1526,0,1526.0
경상북도,봉화군,봉성면,1859,1012,0,1012.0
경상북도,봉화군,법전면,1845,988,0,988.0
경상북도,봉화군,춘양면,4084,1929,1,964.5
경상북도,봉화군,소천면,2017,1068,0,1068.0
경상북도,봉화군,재산면,1367,674,0,674.0
경상북도,봉화군,명호면,2020,1038,0,1038.0
경상북도,봉화군,상운면,1610,929,0,929.0
경상북도,봉화군,석포면,1768,549,0,549.0
경상북도,울진군,,45853,15511,0,15511.0
경상북도,울진군,울진읍,13800,3072,5,512.0
경상북도,울진군,평해읍,2428,1242,0,1242.0
경상북도,울진군,북면,6824,1366,2,455.3333333333333
경상북도,울진군,북면하당출장소,609,325,0,325.0
경상북도,울진군,근남면,2661,1122,0,1122.0
경상북도,울진군,기성면,2240,1215,0,1215.0
경상북도,울진군,온정면,1514,880,0,880.0
경상북도,울진군,죽변면,5899,2032,2,677.3333333333334
경상북도,울진군,후포면,6830,2629,3,657.25
경상북도,울진군,금강송면,1192,616,0,616.0
경상북도,울진군,매화면,1856,1012,0,1012.0
경상북도,울릉군,,8706,2809,0,2809.0
경상북도,울릉군,울릉읍,6083,1803,1,901.5
경상북도,울릉군,서면,893,330,0,330.0
경상북도,울릉군,서면태하출장소,447,213,0,213.0
경상북도,울릉군,북면,1283,463,0,463.0
경상남도,,,3205787,749900,0,749900.0
경상남도,창원시,,990407,206776,0,206776.0
경상남도,창원시,의창구,207050,41703,63,651.609375
경상남도,창원시 의창구,동읍,18289,5146,0,5146.0
경상남도,창원시 의창구,북면,44527,7012,0,7012.0
경상남도,창원시 의창구,대산면,6489,2706,0,2706.0
경상남도,창원시 의창구,의창동,47311,8764,0,8764.0
경상남도,창원시 의창구,팔룡동,24184,3534,0,3534.0
경상남도,창원시 의창구,명곡동,38096,7956,0,7956.0
경상남도,창원시 의창구,봉림동,28154,6585,0,6585.0
경상남도,창원시,성산구,247164,35891,112,317.6194690265487
경상남도,창원시 성산구,반송동,37767,6202,0,6202.0
경상남도,창원시 성산구,용지동,25191,4196,0,4196.0
경상남도,창원시 성산구,중앙동,43672,4957,0,4957.0
경상남도,창원시 성산구,상남동,25684,3687,0,3687.0
경상남도,창원시 성산구,사파동,43061,6658,0,6658.0
경상남도,창원시 성산구,가음정동,38443,5338,0,5338.0
경상남도,창원시 성산구,성주동,26618,3198,0,3198.0
경상남도,창원시 성산구,웅남동,6728,1655,0,1655.0
경상남도,창원시,마산합포구,175634,48430,63,756.71875
경상남도,창원시 마산합포구,구산면,3810,1962,0,1962.0
경상남도,창원시 마산합포구,진동면,11260,3262,0,3262.0
경상남도,창원시 마산합포구,진북면,3018,1480,0,1480.0
경상남도,창원시 마산합포구,진전면,3575,2027,0,2027.0
경상남도,창원시 마산합포구,현동,14620,2625,0,2625.0
경상남도,창원시 마산합포구,가포동,5272,855,0,855.0
경상남도,창원시 마산합포구,월영동,40500,7671,0,7671.0
경상남도,창원시 마산합포구,문화동,10492,3239,0,3239.0
경상남도,창원시 마산합포구,반월중앙동,12784,3984,0,3984.0
경상남도,창원시 마산합포구,완월동,8083,2692,0,2692.0
경상남도,창원시 마산합포구,자산동,8661,2985,0,2985.0
경상남도,창원시 마산합포구,교방동,18602,4508,0,4508.0
경상남도,창원시 마산합포구,오동동,17605,5826,0,5826.0
경상남도,창원시 마산합포구,합포동,6297,1979,0,1979.0
경상남도,창원시 마산합포구,산호동,11055,3335,0,3335.0
경상남도,창원시,마산회원구,176002,44060,62,699.3650793650794
경상남도,창원시 마산회원구,내서읍,57536,11296,0,11296.0
경상남도,창원시 마산회원구,회원1동,9214,3721,0,3721.0
경상남도,창원시 마산회원구,회원2동,9241,2684,0,2684.0
경상남도,창원시 마산회원구,석전동,15345,4549,0,4549.0
경상남도,창원시 마산회원구,회성동,4997,2071,0,2071.0
경상남도,창원시 마산회원구,양덕1동,9962,3113,0,3113.0
경상남도,창원시 마산회원구,양덕2동,33996,5925,0,5925.0
경상남도,창원시 마산회원구,합성1동,8388,2355,0,2355.0
경상남도,창원시 마산회원구,합성2동,8345,2394,0,2394.0
경상남도,창원시 마산회원구,구암1동,7774,2686,0,2686.0
경상남도,창원시 마산회원구,구암2동,8524,2419,0,2419.0
경상남도,창원시 마산회원구,봉암동,2680,847,0,847.0
경상남도,창원시,진해구,184557,36692,51,705.6153846153846
경상남도,창원시 진해구,충무동,15101,3686,0,3686.0
경상남도,창원시 진해구,여좌동,7574,2953,0,2953.0
경상남도,창원시 진해구,태백동,3394,1373,0,1373.0
경상남도,창원시 진해구,경화동,9648,2442,0,2442.0
경상남도,창원시 진해구,병암동,6737,1934,0,1934.0
경상남도,창원시 진해구,석동,16648,2791,0,2791.0
경상남도,창원시 진해구,이동,8118,2518,0,2518.0
경상남도,창원시 진해구,자은동,19738,3700,0,3700.0
경상남도,창원시 진해구,덕산동,8941,2032,0,2032.0
경상남도,창원시 진해구,풍호동,24357,4053,0,4053.0
경상남도,창원시 진해구,웅천동,14018,2247,0,2247.0
경상남도,창원시 진해구,웅동1동,7523,1776,0,1776.0
경상남도,창원시 진해구,웅동2동,42760,5187,0,5187.0
경상남도,진주시,,335342,74552,0,74552.0
경상남도,진주시,문산읍,7461,2396,1,1198.0
경상남도,진주시,내동면,3879,974,0,974.0
경상남도,진주시,정촌면,8688,1644,1,822.0
경상남도,진주시,금곡면,1986,1059,0,1059.0
경상남도,진주시,진성면,1698,900,0,900.0
경상남도,진주시,일반성면,2316,975,2,325.0
경상남도,진주시,이반성면,1430,851,0,851.0
경상남도,진주시,사봉면,1336,767,0,767.0
경상남도,진주시,지수면,1311,673,0,673.0
경상남도,진주시,대곡면,2814,1562,0,1562.0
경상남도,진주시,금산면,19406,3845,3,961.25
경상남도,진주시,집현면,4264,1504,0,1504.0
경상남도,진주시,미천면,1435,847,0,847.0
경상남도,진주시,명석면,3672,1695,0,1695.0
경상남도,진주시,대평면,942,475,0,475.0
경상남도,진주시,수곡면,2031,1031,0,1031.0
경상남도,진주시,천전동,26370,6988,0,6988.0
경상남도,진주시,성북동,9301,2891,0,2891.0
경상남도,진주시,중앙동,9896,4158,0,4158.0
경상남도,진주시,상봉동,12486,4093,0,4093.0
경상남도,진주시,상대동,17679,4894,3,1223.5
경상남도,진주시,하대동,21855,5048,4,1009.6
경상남도,진주시,상평동,10370,2650,0,2650.0
경상남도,진주시,초장동,27518,2771,0,2771.0
경상남도,진주시,평거동,24890,4496,11,374.6666666666667
경상남도,진주시,신안동,10758,3155,2,1051.6666666666667
경상남도,진주시,이현동,9733,2651,0,2651.0
경상남도,진주시,판문동,19886,3196,0,3196.0
경상남도,진주시,가호동,36202,4167,0,4167.0
경상남도,진주시,충무공동,33729,2196,8,244.0
경상남도,통영시,,116419,32145,0,32145.0
경상남도,통영시,산양읍,4096,1813,0,1813.0
경상남도,통영시,용남면,11321,2636,0,2636.0
경상남도,통영시,도산면,2553,1351,0,1351.0
경상남도,통영시,광도면,31734,4559,7,569.875
경상남도,통영시,욕지면,1880,799,0,799.0
경상남도,통영시,한산면,1823,1018,0,1018.0
경상남도,통영시,사량면,1330,736,0,736.0
경상남도,통영시,도천동,7854,2722,0,2722.0
경상남도,통영시,명정동,2399,1141,0,1141.0
경상남도,통영시,중앙동,3158,1396,1,698.0
경상남도,통영시,정량동,7566,2641,0,2641.0
경상남도,통영시,북신동,9505,3182,1,1591.0
경상남도,통영시,미수동,9779,2654,0,2654.0
경상남도,통영시,봉평동,8707,2883,0,2883.0
경상남도,통영시,무전동,12714,2614,4,522.8
경상남도,사천시,,107954,29411,0,29411.0
경상남도,사천시,사천읍,16679,3343,12,257.15384615384613
경상남도,사천시,정동면,13391,2193,3,548.25
경상남도,사천시,사남면,18222,2466,1,1233.0
경상남도,사천시,용현면,8305,2251,0,2251.0
경상남도,사천시,축동면,1436,734,0,734.0
경상남도,사천시,곤양면,2990,1536,1,768.0
경상남도,사천시,곤명면,2588,1357,1,678.5
경상남도,사천시,서포면,3175,1594,0,1594.0
경상남도,사천시,동서동,5013,2501,0,2501.0
경상남도,사천시,선구동,4503,1722,1,861.0
경상남도,사천시,동서금동,5914,1871,0,1871.0
경상남도,사천시,벌용동,14345,3912,0,3912.0
경상남도,사천시,향촌동,6517,1931,0,1931.0
경상남도,사천시,남양동,4661,1875,0,1875.0
경상남도,사천시,신수출장소,215,125,0,125.0
경상남도,사천남양출장소,,0,0,0,0.0
경상남도,김해시,,533275,87605,0,87605.0
경상남도,김해시,진영읍,52823,8907,15,556.6875
경상남도,김해시,주촌면,20486,2099,4,419.8
경상남도,김해시,진례면,5456,2162,1,1081.0
경상남도,김해시,한림면,6385,2886,1,1443.0
경상남도,김해시,생림면,3325,1591,0,1591.0
경상남도,김해시,상동면,2874,1210,0,1210.0
경상남도,김해시,대동면,4921,2536,0,2536.0
경상남도,김해시,동상동,8389,2189,0,2189.0
경상남도,김해시,회현동,7971,2366,0,2366.0
경상남도,김해시,부원동,8789,2180,6,311.42857142857144
경상남도,김해시,내외동,67228,11146,0,11146.0
경상남도,김해시,북부동,80734,11094,0,11094.0
경상남도,김해시,칠산서부동,8570,2415,0,2415.0
경상남도,김해시,활천동,35763,7434,0,7434.0
경상남도,김해시,삼안동,35046,6786,0,6786.0
경상남도,김해시,불암동,6465,1515,0,1515.0
경상남도,김해시,장유1동,69049,7826,0,7826.0
경상남도,김해시,장유2동,36660,4604,0,4604.0
경상남도,김해시,장유3동,72341,6659,0,6659.0
경상남도,장유출장소,,0,0,0,0.0
경상남도,밀양시,,99087,36364,0,36364.0
경상남도,밀양시,삼랑진읍,4835,2362,1,1181.0
경상남도,밀양시,삼랑진임천출장소,1333,623,0,623.0
경상남도,밀양시,하남읍,6497,2959,2,986.3333333333334
경상남도,밀양시,부북면,5230,2436,0,2436.0
경상남도,밀양시,상동면,3057,1713,0,1713.0
경상남도,밀양시,산외면,2719,1364,0,1364.0
경상남도,밀양시,산내면,3628,1842,0,1842.0
경상남도,밀양시,단장면,4154,2164,0,2164.0
경상남도,밀양시,상남면,7469,3077,0,3077.0
경상남도,밀양시,초동면,3196,1744,0,1744.0
경상남도,밀양시,무안면,4465,2354,1,1177.0
경상남도,밀양시,청도면,1659,1007,0,1007.0
경상남도,밀양시,내일동,2402,1073,1,536.5
경상남도,밀양시,내이동,17128,3557,2,1185.6666666666667
경상남도,밀양시,삼문동,18719,4045,4,809.0
경상남도,밀양시,가곡동,7291,2516,1,1258.0
경상남도,밀양시,교동,5305,1528,0,1528.0
경상남도,거제시,,230871,39328,0,39328.0
경상남도,거제시,일운면,7807,2324,1,1162.0
경상남도,거제시,동부면,2769,1299,0,1299.0
경상남도,거제시,남부면,1379,692,0,692.0
경상남도,거제시,거제면,6748,2503,1,1251.5
경상남도,거제시,둔덕면,2564,1258,0,1258.0
경상남도,거제시,사등면,10626,2395,0,2395.0
경상남도,거제시,사등면가조출장소,1016,474,0,474.0
경상남도,거제시,연초면,9641,2225,1,1112.5
경상남도,거제시,하청면,2911,1206,0,1206.0
경상남도,거제시,하청면칠천출장소,1019,546,0,546.0
경상남도,거제시,장목면,2668,1309,1,654.5
경상남도,거제시,장목면외포출장소,1212,560,0,560.0
경상남도,거제시,장승포동,5038,1221,0,1221.0
경상남도,거제시,능포동,8164,2193,1,1096.5
경상남도,거제시,아주동,24545,1701,2,567.0
경상남도,거제시,옥포1동,7181,1344,0,1344.0
경상남도,거제시,옥포2동,23432,4188,0,4188.0
경상남도,거제시,장평동,19175,2246,0,2246.0
경상남도,거제시,고현동,35951,5181,5,863.5
경상남도,거제시,상문동,34713,2496,0,2496.0
경상남도,거제시,수양동,22312,1967,0,1967.0
경상남도,양산시,,361349,69520,0,69520.0
경상남도,양산시,물금읍,117271,15667,29,522.2333333333333
경상남도,양산시,동면,57579,8300,10,754.5454545454545
경상남도,양산시,원동면,3102,1690,0,1690.0
경상남도,양산시,상북면,13625,4312,2,1437.3333333333333
경상남도,양산시,하북면,7260,2933,1,1466.5
경상남도,양산시,중앙동,10640,3226,0,3226.0
경상남도,양산시,양주동,29558,5940,0,5940.0
경상남도,양산시,삼성동,19474,4068,0,4068.0
경상남도,양산시,강서동,8124,1791,0,1791.0
경상남도,양산시,서창동,25833,5287,0,5287.0
경상남도,양산시,소주동,19481,4862,0,4862.0
경상남도,양산시,평산동,28168,7402,3,1850.5
경상남도,양산시,덕계동,21234,4042,4,808.4
경상남도,양산시웅상출장소,,0,0,0,0.0
경상남도,의령군,,24591,10981,0,10981.0
경상남도,의령군,의령읍,8863,2439,5,406.5
경상남도,의령군,가례면,1544,812,0,812.0
경상남도,의령군,칠곡면,1124,609,0,609.0
경상남도,의령군,대의면,1017,527,0,527.0
경상남도,의령군,화정면,1424,729,0,729.0
경상남도,의령군,용덕면,1375,720,0,720.0
경상남도,의령군,정곡면,1286,728,0,728.0
경상남도,의령군,지정면,1715,959,0,959.0
경상남도,의령군,낙서면,665,407,0,407.0
경상남도,의령군,부림면,2528,1207,1,603.5
경상남도,의령군,봉수면,937,538,0,538.0
경상남도,의령군,궁류면,1022,665,0,665.0
경상남도,의령군,유곡면,1091,641,0,641.0
경상남도,함안군,,57548,19392,0,19392.0
경상남도,함안군,가야읍,16605,4542,9,454.2
경상남도,함안군,칠원읍,17577,3837,4,767.4
경상남도,함안군,함안면,2270,1147,0,1147.0
경상남도,함안군,군북면,5578,2491,3,622.75
경상남도,함안군,법수면,2576,1322,0,1322.0
경상남도,함안군,대산면,2997,1684,0,1684.0
경상남도,함안군,칠서면,4802,1702,0,1702.0
경상남도,함안군,칠북면,1756,992,0,992.0
경상남도,함안군,산인면,2504,1174,0,1174.0
경상남도,함안군,여항면,883,501,0,501.0
경상남도,창녕군,,54924,22133,0,22133.0
경상남도,창녕군,창녕읍,15086,4501,6,643.0
경상남도,창녕군,남지읍,11261,3752,4,750.4
경상남도,창녕군,고암면,1736,922,0,922.0
경상남도,창녕군,성산면,1473,785,0,785.0
경상남도,창녕군,대합면,3453,1666,0,1666.0
경상남도,창녕군,이방면,2339,1111,0,1111.0
경상남도,창녕군,유어면,1566,898,0,898.0
경상남도,창녕군,대지면,2264,947,0,947.0
경상남도,창녕군,계성면,2048,1031,0,1031.0
경상남도,창녕군,영산면,4786,2024,3,506.0
경상남도,창녕군,장마면,1714,930,0,930.0
경상남도,창녕군,도천면,2440,1131,0,1131.0
경상남도,창녕군,길곡면,1417,760,0,760.0
경상남도,창녕군,부곡면,3341,1675,0,1675.0
경상남도,고성군,,47018,18575,0,18575.0
경상남도,고성군,고성읍,22501,6327,9,632.7
경상남도,고성군,삼산면,1662,874,0,874.0
경상남도,고성군,하일면,1703,931,0,931.0
경상남도,고성군,하이면,2467,1075,0,1075.0
경상남도,고성군,상리면,1447,810,0,810.0
경상남도,고성군,대가면,1542,880,0,880.0
경상남도,고성군,영현면,831,515,0,515.0
경상남도,고성군,영오면,1279,669,0,669.0
경상남도,고성군,개천면,1008,567,0,567.0
경상남도,고성군,구만면,943,531,0,531.0
경상남도,고성군,회화면,3187,1395,1,697.5
경상남도,고성군,마암면,1599,861,0,861.0
경상남도,고성군,동해면,2893,1462,0,1462.0
경상남도,고성군,거류면,3956,1678,1,839.0
